,Name,Url,Rating,Difficulty,Tags
0,Alle origini della civiltà  mediterranea: archeologia  della città dal Levante  all’Occidente - III-I millennio a.C.,https://coursera.org/learn/nigro-levante-occidente,4.9,Beginner Level,"['Arts and Humanities', 'History']"
0,"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",https://coursera.org/learn/kierkegaard,4.8,None,"['Arts and Humanities', 'Philosophy']"
0,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations,https://coursera.org/learn/soulbeliefs,4.5,None,"['Social Sciences', 'Governance and Society']"
0,Administración de sistemas y servicios de infraestructura de TI,https://coursera.org/learn/administracion-de-sistema-y-servicios-de-infraestructura,4.9,Beginner Level,"['Information Technology', 'Support and Operations']"
0,Social Science Approaches to the Study of Chinese Society Part 1,https://coursera.org/learn/social-science-study-chinese-society,4.5,Beginner Level,"['Social Sciences', 'Education']"
0,Teach English Now! Technology Enriched Teaching,https://coursera.org/learn/tesol-technology,4.9,Beginner Level,"['Language Learning', 'Learning English']"
0,Autodesk Certified Professional: Revit for Architectural Design Exam Prep,https://coursera.org/learn/autodesk-revit-architectural-design,None,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Cities are back in town : sociologie urbaine pour un monde globalisé,https://coursera.org/learn/developpement-urbain,4.4,Beginner Level,"['Social Sciences', 'Governance and Society']"
0,Competitive Strategy and Organization Design Project,https://coursera.org/learn/organization-strategy-project,4.1,None,"['Business', 'Business Strategy']"
0,Strategic Planning and Execution,https://coursera.org/learn/uva-darden-strategic-planning-execution,4.7,None,"['Business', 'Business Strategy']"
0,"Epidemics, Pandemics and Outbreaks",https://coursera.org/learn/epidemic-pandemic-outbreak,4.6,None,"['Social Sciences', 'Governance and Society']"
0,Write Professional Emails in English,https://coursera.org/learn/professional-emails-english,4.7,None,"['Language Learning', 'Learning English']"
0,Разработка корпоративных систем. Часть 1. Модели жизненного цикла,https://coursera.org/learn/razrabotka-korporativnih-sistem-modeli-jiznennogo-cikla,4.1,None,"['Computer Science', 'Software Development']"
0,La verde y sus verdades,https://coursera.org/learn/verde-verdades,4.6,None,"['Social Sciences', 'Governance and Society']"
0,The Finite Element Method for Problems in Physics,https://coursera.org/learn/finite-element-method,4.6,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Правовое обеспечение бизнеса в России,https://coursera.org/learn/pravovoye-obespecheniye-biznesa,3.9,None,"['Business', 'Business Essentials']"
0,Introducción a la Contabilidad Financiera,https://coursera.org/learn/contabilidad-financiera,4.9,Beginner Level,"['Business', 'Finance']"
0,America's Unwritten Constitution,https://coursera.org/learn/unwritten-constitution,4.8,None,"['Social Sciences', 'Law']"
0,Methods for Solving Problems,https://coursera.org/learn/mind-machine-problem-solving-methods,None,Beginner Level,"['Computer Science', 'Algorithms']"
0,Mécanique quantique,https://coursera.org/learn/mecanique-quantique,4.8,Intermediate Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,Managing Your Money: MBA Insights for Undergraduates,https://coursera.org/learn/managingmoney,4.4,None,"['Business', 'Finance']"
0,Capstone: Photo Tourist Web Application,https://coursera.org/learn/photo-tourist-web-app-capstone,4.8,None,"['Computer Science', 'Mobile and Web Development']"
0,La gestión en la empresa familiar,https://coursera.org/learn/gestion-empresa-familiar,4.8,Beginner Level,"['Business', 'Leadership and Management']"
0,Reducing Gun Violence in America: Evidence for Change,https://coursera.org/learn/gun-violence,4.7,Beginner Level,"['Health', 'Public Health']"
0,Strategic Innovation: Managing Innovation Initiatives,https://coursera.org/learn/strategic-innovation-innovation-at-the-frontier,4.8,Intermediate Level,"['Business', 'Marketing']"
0,Sistemas agrosilvopastoriles: una alternativa climáticamente inteligente para la ganadería,https://coursera.org/learn/sistemas-agrosilvopastoriles,4.8,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,"Making Successful Decisions through the Strategy, Law & Ethics Model",https://coursera.org/learn/strategy-law-ethics,4.8,Beginner Level,"['Business', 'Business Essentials']"
0,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",https://coursera.org/learn/hi-five-admin-it,4.7,Beginner Level,"['Health', 'Healthcare Management']"
0,Easing Physical Symptoms: It's Not Just Hospice Anymore,https://coursera.org/learn/easing-physical-symptoms,4.9,Beginner Level,"['Health', 'Patient Care']"
0,How to Change the World,https://coursera.org/learn/world-change,4.7,Beginner Level,"['Arts and Humanities', 'Philosophy']"
0,Java程序设计,https://coursera.org/learn/java-chengxu-sheji,4.7,Intermediate Level,"['Computer Science', 'Software Development']"
0,Violence Against Healthcare,https://coursera.org/learn/violence-against-healthcare,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
0,Effective Sales – An Overview,https://coursera.org/learn/effective-sales-overview,4.5,Intermediate Level,"['Business', 'Business Strategy']"
0,Introduction to Architecting Smart IoT Devices,https://coursera.org/learn/iot-devices,3.9,Beginner Level,"['Computer Science', 'Computer Security and Networks']"
0,Web Design: Strategy and Information Architecture,https://coursera.org/learn/web-design-strategy,4.8,Intermediate Level,"['Arts and Humanities', 'Music and Art']"
0,Computational Thinking for Problem Solving,https://coursera.org/learn/computational-thinking-problem-solving,4.8,Beginner Level,"['Computer Science', 'Algorithms']"
0,Project Launch,https://coursera.org/learn/project-management,4.7,Beginner Level,"['Business', 'Leadership and Management']"
0,Mécanique Lagrangienne,https://coursera.org/learn/mecanique-lagrangienne,4.5,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Introduction to Logic,https://coursera.org/learn/logic-introduction,4.5,Intermediate Level,"['Math and Logic', 'Math and Logic']"
0,Functional Programming Principles in Scala,https://coursera.org/learn/progfun1,4.8,Intermediate Level,"['Computer Science', 'Software Development']"
0,Квантовые вычисления (Quantum computing),https://coursera.org/learn/kvantovyye-vychisleniya,4.8,None,"['Computer Science', 'Algorithms']"
0,فهم صنع السياسات الاقتصادية,https://coursera.org/learn/economic-policy-ar,None,None,"['Social Sciences', 'Governance and Society']"
0,Silicon Thin Film Solar Cells,https://coursera.org/learn/silicon-thin-film-solar-cells,None,Advanced Level,"['Physical Science and Engineering', 'Electrical Engineering']"
0,Построение выводов по данным,https://coursera.org/learn/stats-for-data-analysis,4.7,Advanced Level,"['Data Science', 'Data Analysis']"
0,Advanced Competitive Strategy,https://coursera.org/learn/advanced-competitive-strategy,4.7,None,"['Business', 'Business Strategy']"
0,Teamwork Skills: Communicating Effectively in Groups,https://coursera.org/learn/teamwork-skills-effective-communication,4.8,Beginner Level,"['Business', 'Leadership and Management']"
0,Creating a Portfolio,https://coursera.org/learn/investment-portfolio,4.5,Beginner Level,"['Business', 'Finance']"
0,FinTech Foundations and Overview,https://coursera.org/learn/fintech,4.6,Beginner Level,"['Business', 'Finance']"
0,"Modern Robotics, Course 3:  Robot Dynamics",https://coursera.org/learn/modernrobotics-course3,4.8,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Как читать фотографию,https://coursera.org/learn/kak-chitat-fotografiyu,4.8,Intermediate Level,"['Social Sciences', 'Education']"
0,Sexualidad...mucho más que sexo,https://coursera.org/learn/sexualidad,4.8,Beginner Level,"['Health', 'Psychology']"
0,Физическая химия,https://coursera.org/learn/fizicheskaya-khimiya,4.7,Intermediate Level,"['Physical Science and Engineering', 'Chemistry']"
0,VLSI CAD Part II: Layout,https://coursera.org/learn/vlsi-cad-layout,4.8,Intermediate Level,"['Computer Science', 'Algorithms']"
0,Introducción al análisis de Costos para la Dirección de Empresas,https://coursera.org/learn/analisis-costos-direccion-empresas,None,Beginner Level,"['Math and Logic', 'Math and Logic']"
0,Social and Economic Networks:  Models and Analysis,https://coursera.org/learn/social-economic-networks,4.8,Advanced Level,"['Social Sciences', 'Economics']"
0,New Technologies for Business Leaders,https://coursera.org/learn/new-technologies-business-leaders,4.2,Intermediate Level,"['Business', 'Marketing']"
0,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",https://coursera.org/learn/natural-attenuation-of-groundwater-contaminants,4.8,Advanced Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,Big Data - Capstone Project,https://coursera.org/learn/big-data-project,4.4,None,"['Data Science', 'Data Analysis']"
0,Financial Markets,https://coursera.org/learn/financial-markets-global,4.8,Beginner Level,"['Business', 'Finance']"
0,Mécanique : Solide Indéformable,https://coursera.org/learn/mecanique-solide,4.8,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,Architecting with Google Kubernetes Engine: Production em Português Brasileiro,https://coursera.org/learn/deploying-secure-kubernetes-containers-in-production-br,None,Intermediate Level,"['Computer Science', 'Software Development']"
0,Fundamentals of Network Communication,https://coursera.org/learn/fundamentals-network-communications,4.6,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
0,"Data Collection: Online, Telephone and Face-to-face",https://coursera.org/learn/data-collection-methods,4.5,Beginner Level,"['Health', 'Psychology']"
0,On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform,https://coursera.org/learn/onprem-upgrade-apigee-gcp,4.7,Intermediate Level,"['Computer Science', 'Software Development']"
0,Tricky English Grammar,https://coursera.org/learn/tricky-english-grammar,4.8,None,"['Language Learning', 'Learning English']"
0,Responsive Website Tutorial and Examples,https://coursera.org/learn/responsive-website-examples,4.3,None,"['Computer Science', 'Mobile and Web Development']"
0,Geometric Algorithms,https://coursera.org/learn/geometric-algorithms,4.2,Intermediate Level,"['Computer Science', 'Algorithms']"
0,Seguridad informática: defensa contra las artes oscuras digitales,https://coursera.org/learn/seguridad-informatica,4.9,Beginner Level,"['Information Technology', 'Security']"
0,Математическая логика. Политехнический взгляд,https://coursera.org/learn/matematicheskaya-logika-politekhnicheskiy-vzglyad,None,Beginner Level,"['Computer Science', 'Software Development']"
0,Sharpened Visions: A Poetry Workshop,https://coursera.org/learn/poetry-workshop,4.7,Beginner Level,"['Arts and Humanities', 'Music and Art']"
0,Autodesk Certified Professional: Civil 3D for Infrastructure Design Exam Prep,https://coursera.org/learn/autodesk-civil-3d-infrastructure-design,4.9,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",https://coursera.org/learn/orgology,4.3,None,"['Social Sciences', 'Governance and Society']"
0,New Approaches to Countering Terror: Countering Violent Extremism,https://coursera.org/learn/countering-terror-violent-extremism,None,Beginner Level,"['Social Sciences', 'Governance and Society']"
0,Getting Started with AWS Machine Learning,https://coursera.org/learn/aws-machine-learning,4.3,Intermediate Level,"['Data Science', 'Machine Learning']"
0,The Basics of Trauma Surgery,https://coursera.org/learn/trauma-surgery-basics,None,Intermediate Level,"['Health', 'Patient Care']"
0,Advanced App Development in Android Capstone,https://coursera.org/learn/aada-capstone,None,Intermediate Level,"['Computer Science', 'Software Development']"
0,Тренды и классификации,https://coursera.org/learn/trendy-klassifikatsii,4.6,Intermediate Level,"['Data Science', 'Data Analysis']"
